4.535167263466864824e+02,3.499981199409486265e+01,6.999962398818972975e-01,1.943677914661569446e+02
4.659564408892765641e+02,3.600314282106014474e+01,7.200628564212029348e-01,1.811487899028446691e+02
4.786998928925022483e+02,3.700214894618505923e+01,7.400429789237011891e-01,1.681542852103839323e+02
4.911804943159222603e+02,3.800115507130997372e+01,7.600231014261994433e-01,1.550899853500400525e+02
5.020280161947011948e+02,3.900016119643488821e+01,7.800032239286978086e-01,1.415949853438064849e+02
5.180686955573037267e+02,4.000349202340017030e+01,8.000698404680034459e-01,1.294606441991577697e+02
5.305978994192555547e+02,4.100249814852508479e+01,8.200499629705017002e-01,1.164332857261571945e+02
5.421613454194739461e+02,4.200150427364999928e+01,8.400300854729999545e-01,1.032457117744316974e+02
5.552982063069939613e+02,4.300051039877491377e+01,8.600102079754983198e-01,9.038971827495987554e+01
5.683680257033556700e+02,4.400384122574019585e+01,8.800768245148039570e-01,7.744835063027093724e+01
5.815129739521071315e+02,4.500284735086511034e+01,9.000569470173022113e-01,6.457167200188764866e+01
5.943025657553225756e+02,4.600185347599002483e+01,9.200370695198004656e-01,5.165245654123538088e+01
6.068165203863754869e+02,4.700085960111493932e+01,9.400171920222988309e-01,3.872116289886891849e+01
6.202631397349759936e+02,4.799986572623985381e+01,9.599973145247970852e-01,2.584610489557695345e+01
6.339290714338421822e+02,4.900319655320513590e+01,9.800639310641027224e-01,1.289513190721413949e+01
1.559786032885313034e-01,4.324701840367436469e-03,8.649403680734872937e-05,1.803189188832335503e+03
1.394491751771420240e+01,1.003330826965250111e+00,2.006661653930500236e-02,6.809862628534225450e+02
2.825457395240664482e+01,2.002336952090113531e+00,4.004673904180226784e-02,6.772853683363642858e+02
4.017535153403878212e+01,3.001343077215028021e+00,6.002686154430056376e-02,6.291142048487962484e+02
5.183726113662123680e+01,4.000349202339942067e+00,8.000698404679884579e-02,5.960719402188484537e+02
6.246065422706305981e+01,5.003680029305224153e+00,1.000736005861044831e-01,5.616865120710176598e+02
7.642029812373220921e+01,6.002686154430138643e+00,1.200537230886027790e-01,5.601305405981294143e+02
8.676665870007127523e+01,7.001692279555053133e+00,1.400338455911010749e-01,5.328453953274242849e+02
1.025376404346898198e+02,8.000698404679967624e+00,1.600139680935993569e-01,5.382666696909797110e+02
1.151456100968644023e+02,8.999704529804882114e+00,1.799940905960976389e-01,5.245732257578546296e+02
1.287004787912592292e+02,1.000303535677016420e+01,2.000607071354032762e-01,5.146066485006249422e+02
1.429238719940185547e+02,1.100204148189507869e+01,2.200408296379015860e-01,5.066095451868455370e+02
1.583472492806613445e+02,1.200104760701999318e+01,2.400209521403998680e-01,5.013753618855354262e+02
1.709752743383869529e+02,1.300005373214490767e+01,2.600010746428981778e-01,4.866192166582951586e+02
1.835297484602779150e+02,1.400338455911018976e+01,2.800676911822038151e-01,4.717752161558615285e+02
1.966066460926085711e+02,1.500239068423510425e+01,3.000478136847020694e-01,4.586444076584708114e+02
2.126885677808895707e+02,1.600139680936001696e+01,3.200279361872003236e-01,4.519051871108002274e+02
2.253080579675734043e+02,1.700040293448493145e+01,3.400080586896986334e-01,4.373469944916277541e+02
2.401403578575700521e+02,1.800373376145021354e+01,3.600746752290042707e-01,4.267778521077460141e+02
2.522843081885948777e+02,1.900273988657512803e+01,3.800547977315025805e-01,4.115260415147819799e+02
2.658831448461860418e+02,2.000174601170004252e+01,4.000349202340008348e-01,3.987666929496178909e+02
2.776196728711947799e+02,2.100075213682495701e+01,4.200150427364991446e-01,3.833558747245193103e+02
2.905852308366447687e+02,2.199975826194987150e+01,4.399951652389974543e-01,3.698430051845490425e+02
3.032600419512018561e+02,2.300308908891515358e+01,4.600617817783030916e-01,3.559123865408878373e+02
3.164928481411188841e+02,2.400209521404006807e+01,4.800419042808013459e-01,3.428096946551988253e+02
3.296263834731653333e+02,2.500110133916498256e+01,5.000220267832996557e-01,3.295973423168574072e+02
3.443898308817297220e+02,2.600010746428989705e+01,5.200021492857979100e-01,3.178955680435157092e+02
3.569921444840729237e+02,2.700343829125517914e+01,5.400687658251035472e-01,3.040202433341139567e+02
3.705643501589074731e+02,2.800244441638009363e+01,5.600488883276019125e-01,2.910999400166762712e+02
3.849285892257466912e+02,2.900145054150500812e+01,5.800290108301001668e-01,2.787081979667795508e+02
3.977246200963854790e+02,3.000045666662992261e+01,6.000091333325984211e-01,2.651396564644145428e+02
4.108407217822968960e+02,3.100378749359520469e+01,6.200757498719040584e-01,2.517246532822316283e+02
4.220279808528721333e+02,3.200279361872011918e+01,6.400558723744024237e-01,2.373331766149648843e+02
4.357030066624283791e+02,3.300179974384503367e+01,6.600359948769006779e-01,2.244170626130187998e+02
4.486639596587046981e+02,3.400080586896994816e+01,6.800161173793989322e-01,2.111203427895021605e+02
4.617696240646764636e+02,3.499981199409486265e+01,6.999962398818972975e-01,1.979048109616971658e+02
4.752439251942560077e+02,3.600314282106014474e+01,7.200628564212029348e-01,1.847594633380649327e+02
4.869692297838628292e+02,3.700214894618505923e+01,7.400429789237011891e-01,1.710590789126103459e+02
4.992921865321695805e+02,3.800115507130997372e+01,7.600231014261994433e-01,1.576512479440156937e+02
5.112055508000776172e+02,3.900016119643488821e+01,7.800032239286978086e-01,1.441834721135101347e+02
5.246544552091509104e+02,4.000349202340017030e+01,8.000698404680034459e-01,1.311063654990170164e+02
5.388855425063520670e+02,4.100249814852508479e+01,8.200499629705017002e-01,1.182519086732372386e+02
5.507758010011166334e+02,4.200150427364999928e+01,8.400300854729999545e-01,1.048861931654238617e+02
5.647992557575926185e+02,4.300051039877491377e+01,8.600102079754983198e-01,9.193626961152459387e+01
5.772764486381784081e+02,4.400384122574019585e+01,8.800768245148039570e-01,7.866225189110470239e+01
5.908118220595642924e+02,4.500284735086511034e+01,9.000569470173022113e-01,6.560422363338322782e+01
6.035063578961417079e+02,4.600185347599002483e+01,9.200370695198004656e-01,5.245238321320594821e+01
6.148813920421525836e+02,4.700085960111493932e+01,9.400171920222988309e-01,3.923578502705846915e+01
6.266664487319067121e+02,4.799986572623985381e+01,9.599973145247970852e-01,2.611292809594345954e+01
6.387899191221222281e+02,4.900319655320513590e+01,9.800639310641027224e-01,1.299400932890971561e+01
7.869773544371128082e-03,4.324701840367436469e-03,8.649403680734872937e-05,9.097844367485851080e+01
6.248794902116060257e+00,1.003330826965250111e+00,2.006661653930500236e-02,3.051537223023356091e+02
1.899094924796372652e+01,2.002336952090113531e+00,4.004673904180226784e-02,4.552286676886430428e+02
3.336227261461317539e+01,3.001343077215028021e+00,6.002686154430056376e-02,5.224267817571768546e+02
4.521865382511168718e+01,4.000349202339942067e+00,8.000698404679884579e-02,5.199651781096321201e+02
5.751992200501263142e+01,5.003680029305224153e+00,1.000736005861044831e-01,5.172562594068056114e+02
7.012348132953047752e+01,6.002686154430138643e+00,1.200537230886027790e-01,5.139773655702989572e+02
8.248017729353159666e+01,7.001692279555053133e+00,1.400338455911010749e-01,5.065215525766441260e+02
9.700834350846707821e+01,8.000698404679967624e+00,1.600139680935993569e-01,5.092408775078041572e+02
1.113751292414963245e+02,8.999704529804882114e+00,1.799940905960976389e-01,5.073959030332209750e+02
1.245176386050879955e+02,1.000303535677016420e+01,2.000607071354032762e-01,4.978816340357564627e+02
1.364298141831532121e+02,1.100204148189507869e+01,2.200408296379015860e-01,4.835906356927250158e+02
1.480788007108494639e+02,1.200104760701999318e+01,2.400209521403998680e-01,4.688623429282733923e+02
1.621603845423087478e+02,1.300005373214490767e+01,2.600010746428981778e-01,4.615308242922317845e+02
1.766863232152536511e+02,1.400338455911018976e+01,2.800676911822038151e-01,4.541837441939383098e+02
1.910332908090204000e+02,1.500239068423510425e+01,3.000478136847020694e-01,4.456428724432906847e+02
2.041821176605299115e+02,1.600139680936001696e+01,3.200279361872003236e-01,4.338313010839311801e+02
2.184895178582519293e+02,1.700040293448493145e+01,3.400080586896986334e-01,4.241114801894204902e+02
2.322420163787901402e+02,1.800373376145021354e+01,3.600746752290042707e-01,4.127409062082712694e+02
2.453754460979253054e+02,1.900273988657512803e+01,3.800547977315025805e-01,4.002563090135462289e+02
2.598070105109363794e+02,2.000174601170004252e+01,4.000349202340008348e-01,3.896538174561870278e+02
2.733945324365049601e+02,2.100075213682495701e+01,4.200150427364991446e-01,3.775215172727477011e+02
2.857951102890074253e+02,2.199975826194987150e+01,4.399951652389974543e-01,3.637463684992167146e+02
2.939651591042056680e+02,2.300308908891515358e+01,4.600617817783030916e-01,3.450037158323851827e+02
3.082357142083346844e+02,2.400209521404006807e+01,4.800419042808013459e-01,3.338659678732188922e+02
3.217246434129774570e+02,2.500110133916498256e+01,5.000220267832996557e-01,3.216962984256647928e+02
3.348593586822971702e+02,2.600010746428989705e+01,5.200021492857979100e-01,3.090982848432402648e+02
3.482239232612773776e+02,2.700343829125517914e+01,5.400687658251035472e-01,2.965530853281187547e+02
3.622931568715721369e+02,2.800244441638009363e+01,5.600488883276019125e-01,2.846024346069488047e+02
3.773028246397152543e+02,2.900145054150500812e+01,5.800290108301001668e-01,2.731867501830056995e+02
3.920374002791941166e+02,3.000045666662992261e+01,6.000091333325984211e-01,2.613483208709521932e+02
4.053539828257635236e+02,3.100378749359520469e+01,6.200757498719040584e-01,2.483628943614220361e+02
4.171499745687469840e+02,3.200279361872011918e+01,6.400558723744024237e-01,2.345899634170637285e+02
4.312255499679595232e+02,3.300179974384503367e+01,6.600359948769006779e-01,2.221108639777447706e+02
4.437117580259218812e+02,3.400080586896994816e+01,6.800161173793989322e-01,2.087900675717843058e+02
4.575129784243181348e+02,3.499981199409486265e+01,6.999962398818972975e-01,1.960805015942449927e+02
4.695468022283166647e+02,3.600314282106014474e+01,7.200628564212029348e-01,1.825446062384656614e+02
4.798816039487719536e+02,3.700214894618505923e+01,7.400429789237011891e-01,1.685693882445449674e+02
4.933953550551086664e+02,3.800115507130997372e+01,7.600231014261994433e-01,1.557893264752840423e+02
5.069780384488403797e+02,3.900016119643488821e+01,7.800032239286978086e-01,1.429911192365701993e+02
5.196711651021614671e+02,4.000349202340017030e+01,8.000698404680034459e-01,1.298610867299762788e+02
5.343009356148540974e+02,4.100249814852508479e+01,8.200499629705017002e-01,1.172458721911400659e+02
5.479342531077563763e+02,4.200150427364999928e+01,8.400300854729999545e-01,1.043450671016242950e+02
5.621152978101745248e+02,4.300051039877491377e+01,8.600102079754983198e-01,9.149938326834264046e+01
5.710048887617886066e+02,4.400384122574019585e+01,8.800768245148039570e-01,7.780766129779274820e+01
5.850944603551179171e+02,4.500284735086511034e+01,9.000569470173022113e-01,6.496936315522978589e+01
5.970543655548244715e+02,4.600185347599002483e+01,9.200370695198004656e-01,5.189162296545114827e+01
6.109272951101884246e+02,4.700085960111493932e+01,9.400171920222988309e-01,3.898347279382689123e+01
6.252468710970133543e+02,4.799986572623985381e+01,9.599973145247970852e-01,2.605377489126560775e+01
6.387079752590507269e+02,4.900319655320513590e+01,9.800639310641027224e-01,1.299234245958488110e+01
1.151018030941486359e-02,4.324701840367436469e-03,8.649403680734872937e-05,1.330633321357209979e+02
1.261800828576087952e+01,1.003330826965250111e+00,2.006661653930500236e-02,6.161879621201447890e+02
2.450245603732764721e+01,2.002336952090113531e+00,4.004673904180226784e-02,5.873440169489266509e+02
3.685815146565437317e+01,3.001343077215028021e+00,6.002686154430056376e-02,5.771694774559844063e+02
5.176084021013230085e+01,4.000349202339942067e+00,8.000698404679884579e-02,5.951931829518407540e+02
6.499035188276320696e+01,5.003680029305224153e+00,1.000736005861044831e-01,5.844351859427171121e+02
7.571914307679980993e+01,6.002686154430138643e+00,1.200537230886027790e-01,5.549913515982975696e+02
8.836642568372189999e+01,7.001692279555053133e+00,1.400338455911010749e-01,5.426697735345151159e+02
1.014297569710761309e+02,8.000698404679967624e+00,1.600139680935993569e-01,5.324508859472053928e+02
1.151076676808297634e+02,8.999704529804882114e+00,1.799940905960976389e-01,5.244003700531899312e+02
1.282881788862869143e+02,1.000303535677016420e+01,2.000607071354032762e-01,5.129580744295132035e+02
1.427034176373854280e+02,1.100204148189507869e+01,2.200408296379015860e-01,5.058281202241000187e+02
1.556201063608750701e+02,1.200104760701999318e+01,2.400209521403998680e-01,4.927404012245016816e+02
1.680743452096357942e+02,1.300005373214490767e+01,2.600010746428981778e-01,4.783627721772045334e+02
1.820263022398576140e+02,1.400338455911018976e+01,2.800676911822038151e-01,4.679105093627226779e+02
1.967062974823638797e+02,1.500239068423510425e+01,3.000478136847020694e-01,4.588768746352236576e+02
2.102723344480618834e+02,1.600139680936001696e+01,3.200279361872003236e-01,4.467713504040726775e+02
2.246087628277018666e+02,1.700040293448493145e+01,3.400080586896986334e-01,4.359895879681139377e+02
2.386044886289164424e+02,1.800373376145021354e+01,3.600746752290042707e-01,4.240483027043427455e+02
2.535444954903796315e+02,1.900273988657512803e+01,3.800547977315025805e-01,4.135816584320378979e+02
2.680717272227630019e+02,2.000174601170004252e+01,4.000349202340008348e-01,4.020490888948753536e+02
2.827564742239192128e+02,2.100075213682495701e+01,4.200150427364991446e-01,3.904491147514010549e+02
2.957746271323412657e+02,2.199975826194987150e+01,4.399951652389974543e-01,3.764478209749733537e+02
3.101702072033658624e+02,2.300308908891515358e+01,4.600617817783030916e-01,3.640223023427373619e+02
3.244310005158185959e+02,2.400209521404006807e+01,4.800419042808013459e-01,3.514079160926825693e+02
3.394889360740780830e+02,2.500110133916498256e+01,5.000220267832996557e-01,3.394590259948136008e+02
3.532127315606921911e+02,2.600010746428989705e+01,5.200021492857979100e-01,3.260397139259575852e+02
3.668399371933192015e+02,2.700343829125517914e+01,5.400687658251035472e-01,3.124067817552767679e+02
3.816333188833668828e+02,2.800244441638009363e+01,5.600488883276019125e-01,2.997952614375168423e+02
3.962857788549736142e+02,2.900145054150500812e+01,5.800290108301001668e-01,2.869313903825355965e+02
4.102196622667834163e+02,3.000045666662992261e+01,6.000091333325984211e-01,2.734693675790164775e+02
4.258432301683351398e+02,3.100378749359520469e+01,6.200757498719040584e-01,2.609167830337716509e+02
4.394554119529202580e+02,3.200279361872011918e+01,6.400558723744024237e-01,2.471337295898037780e+02
4.536411955431103706e+02,3.300179974384503367e+01,6.600359948769006779e-01,2.336564655908346708e+02
4.666714931167662144e+02,3.400080586896994816e+01,6.800161173793989322e-01,2.195938485271846332e+02
4.809955451432615519e+02,3.499981199409486265e+01,6.999962398818972975e-01,2.061446389588911927e+02
4.940476104803383350e+02,3.600314282106014474e+01,7.200628564212029348e-01,1.920697278528914751e+02
5.084219571873545647e+02,3.700214894618505923e+01,7.400429789237011891e-01,1.785948400354093621e+02
5.216831882987171412e+02,3.800115507130997372e+01,7.600231014261994433e-01,1.647211950940607608e+02
5.342951537603512406e+02,3.900016119643488821e+01,7.800032239286978086e-01,1.506958018785611273e+02
5.486994139850139618e+02,4.000349202340017030e+01,8.000698404680034459e-01,1.371149814983234592e+02
5.627954848883673549e+02,4.100249814852508479e+01,8.200499629705017002e-01,1.234986560804700275e+02
5.778190415101125836e+02,4.200150427364999928e+01,8.400300854729999545e-01,1.100361335634767102e+02
5.919892304316163063e+02,4.300051039877491377e+01,8.600102079754983198e-01,9.636216928628344647e+01
6.063581414297223091e+02,4.400384122574019585e+01,8.800768245148039570e-01,8.262505246816752447e+01
6.205129730729386210e+02,4.500284735086511034e+01,9.000569470173022113e-01,6.890226351765258528e+01
6.324818956423550844e+02,4.600185347599002483e+01,9.200370695198004656e-01,5.497072620957691669e+01
6.470419515222311020e+02,4.700085960111493932e+01,9.400171920222988309e-01,4.128796096609515587e+01
6.615255471365526319e+02,4.799986572623985381e+01,9.599973145247970852e-01,2.756549210662557314e+01
6.756833418132737279e+02,4.900319655320513590e+01,9.800639310641027224e-01,1.374448059383364118e+01
9.403222240507602692e-03,4.324701840367436469e-03,8.649403680734872937e-05,1.087058630272899222e+02
1.137282637879252434e+01,1.003330826965250111e+00,2.006661653930500236e-02,5.553807345175486034e+02
2.616931262984871864e+01,2.002336952090113531e+00,4.004673904180226784e-02,6.272999399485502181e+02
3.920781023241579533e+01,3.001343077215028021e+00,6.002686154430056376e-02,6.139632739076396319e+02
5.274194261617958546e+01,4.000349202339942067e+00,8.000698404679884579e-02,6.064747900796686508e+02
6.583543926104903221e+01,5.003680029305224153e+00,1.000736005861044831e-01,5.920347570291650072e+02
7.869833894725888968e+01,6.002686154430138643e+00,1.200537230886027790e-01,5.768276782606994857e+02
9.235655845329165459e+01,7.001692279555053133e+00,1.400338455911010749e-01,5.671737005597534562e+02
1.069148172354325652e+02,8.000698404679967624e+00,1.600139680935993569e-01,5.612444597902662053e+02
1.211911755139008164e+02,8.999704529804882114e+00,1.799940905960976389e-01,5.521152375607977092e+02
1.351012203879654408e+02,1.000303535677016420e+01,2.000607071354032762e-01,5.401999035680119050e+02
1.479667652789503336e+02,1.100204148189507869e+01,2.200408296379015860e-01,5.244846407734805780e+02
1.626664367625489831e+02,1.200104760701999318e+01,2.400209521403998680e-01,5.150512179336857344e+02
1.776135510848835111e+02,1.300005373214490767e+01,2.600010746428981778e-01,5.055126680233611296e+02
1.925711312312632799e+02,1.400338455911018976e+01,2.800676911822038151e-01,4.950166816235303600e+02
2.058906903387978673e+02,1.500239068423510425e+01,3.000478136847020694e-01,4.803022460815057002e+02
2.203762644398957491e+02,1.600139680936001696e+01,3.200279361872003236e-01,4.682394453804702721e+02
2.345814785156399012e+02,1.700040293448493145e+01,3.400080586896986334e-01,4.553476938094368620e+02
2.489338929066434503e+02,1.800373376145021354e+01,3.600746752290042707e-01,4.424057375417453954e+02
2.634789352621883154e+02,1.900273988657512803e+01,3.800547977315025805e-01,4.297867117836052557e+02
2.777983437916263938e+02,2.000174601170004252e+01,4.000349202340008348e-01,4.166368910851887790e+02
2.935656795566901565e+02,2.100075213682495701e+01,4.200150427364991446e-01,4.053751908560432753e+02
3.030703914342448115e+02,2.199975826194987150e+01,4.399951652389974543e-01,3.857335213760753732e+02
3.148232012633234262e+02,2.300308908891515358e+01,4.600617817783030916e-01,3.694831543883443601e+02
3.291045472854748368e+02,2.400209521404006807e+01,4.800419042808013459e-01,3.564700751603284061e+02
3.405944533254951239e+02,2.500110133916498256e+01,5.000220267832996557e-01,3.405644458465657181e+02
3.541995558533817530e+02,2.600010746428989705e+01,5.200021492857979100e-01,3.269506208138889747e+02
3.667347947238013148e+02,2.700343829125517914e+01,5.400687658251035472e-01,3.123172407397068469e+02
3.805591803658753633e+02,2.800244441638009363e+01,5.600488883276019125e-01,2.989514628965149541e+02
3.939173422195017338e+02,2.900145054150500812e+01,5.800290108301001668e-01,2.852165198191445370e+02
4.079659047136083245e+02,3.000045666662992261e+01,6.000091333325984211e-01,2.719669197213552820e+02
4.231426565619185567e+02,3.100378749359520469e+01,6.200757498719040584e-01,2.592621248689499112e+02
4.386179742719978094e+02,3.200279361872011918e+01,6.400558723744024237e-01,2.466627851168123300e+02
4.499388556294143200e+02,3.300179974384503367e+01,6.600359948769006779e-01,2.317495054929661364e+02
4.646450573774054646e+02,3.400080586896994816e+01,6.800161173793989322e-01,2.186403023402785664e+02
4.777323208544403315e+02,3.499981199409486265e+01,6.999962398818972975e-01,2.047460892225093687e+02
4.926333942301571369e+02,3.600314282106014474e+01,7.200628564212029348e-01,1.915199263266107153e+02
5.079715609271079302e+02,3.700214894618505923e+01,7.400429789237011891e-01,1.784366280484678384e+02
5.222417021607980132e+02,3.800115507130997372e+01,7.600231014261994433e-01,1.648975455552258609e+02
5.359269178817048669e+02,3.900016119643488821e+01,7.800032239286978086e-01,1.511560343942660154e+02
5.497993393503129482e+02,4.000349202340017030e+01,8.000698404680034459e-01,1.373898428199661623e+02
5.631555099608376622e+02,4.100249814852508479e+01,8.200499629705017002e-01,1.235776592242393264e+02
5.772234787913039327e+02,4.200150427364999928e+01,8.400300854729999545e-01,1.099227184383866955e+02
5.886775624584406614e+02,4.300051039877491377e+01,8.600102079754983198e-01,9.582310625363595591e+01
6.025924799116328359e+02,4.400384122574019585e+01,8.800768245148039570e-01,8.211192671087847827e+01
6.158504959242418408e+02,4.500284735086511034e+01,9.000569470173022113e-01,6.838453827565869858e+01
6.289424767652526498e+02,4.600185347599002483e+01,9.200370695198004656e-01,5.466310566363764423e+01
6.424495867677032948e+02,4.700085960111493932e+01,9.400171920222988309e-01,4.099492065196878343e+01
6.565042162258177996e+02,4.799986572623985381e+01,9.599973145247970852e-01,2.735625535351187310e+01
6.705969249298796058e+02,4.900319655320513590e+01,9.800639310641027224e-01,1.364101473368923223e+01
7.814873941242694855e-03,4.324701840367436469e-03,8.649403680734872937e-05,9.034377732482552403e+01
1.281783057656139135e+01,1.003330826965250111e+00,2.006661653930500236e-02,6.259460861731693058e+02
2.622154210042208433e+01,2.002336952090113531e+00,4.004673904180226784e-02,6.285519233008698166e+02
3.847672580275684595e+01,3.001343077215028021e+00,6.002686154430056376e-02,6.025150704176827503e+02
5.286210521496832371e+01,4.000349202339942067e+00,8.000698404679884579e-02,6.078565288488711076e+02
6.688722178433090448e+01,5.003680029305224153e+00,1.000736005861044831e-01,6.014930642510493044e+02
8.058424706105142832e+01,6.002686154430138643e+00,1.200537230886027790e-01,5.906506383541901641e+02
9.379421827383339405e+01,7.001692279555053133e+00,1.400338455911010749e-01,5.760025574835973430e+02
1.081455072108656168e+02,8.000698404679967624e+00,1.600139680935993569e-01,5.677049107201893321e+02
1.218251744899898767e+02,8.999704529804882114e+00,1.799940905960976389e-01,5.550035707567782310e+02
1.337678451444953680e+02,1.000303535677016420e+01,2.000607071354032762e-01,5.348684256148588929e+02
1.479253315562382340e+02,1.100204148189507869e+01,2.200408296379015860e-01,5.243377743394432855e+02
1.622978155314922333e+02,1.200104760701999318e+01,2.400209521403998680e-01,5.138840514438390983e+02
1.748160553164780140e+02,1.300005373214490767e+01,2.600010746428981778e-01,4.975506091543569482e+02
1.877826510854065418e+02,1.400338455911018976e+01,2.800676911822038151e-01,4.827075803752466072e+02
2.009168663239106536e+02,1.500239068423510425e+01,3.000478136847020694e-01,4.686992987018383587e+02
2.103346169609576464e+02,1.600139680936001696e+01,3.200279361872003236e-01,4.469036837538974964e+02
2.227150581069290638e+02,1.700040293448493145e+01,3.400080586896986334e-01,4.323137049324357690e+02
2.357588331913575530e+02,1.800373376145021354e+01,3.600746752290042707e-01,4.189909990244656228e+02
2.493953979173675179e+02,1.900273988657512803e+01,3.800547977315025805e-01,4.068136524774072882e+02
2.636550879497081041e+02,2.000174601170004252e+01,4.000349202340008348e-01,3.954250938391286923e+02
2.777900579357519746e+02,2.100075213682495701e+01,4.200150427364991446e-01,3.835911538558135589e+02
2.912134085474535823e+02,2.199975826194987150e+01,4.399951652389974543e-01,3.706425197768308522e+02
3.045464883232489228e+02,2.300308908891515358e+01,4.600617817783030916e-01,3.574221871578309901e+02
3.178130985787138343e+02,2.400209521404006807e+01,4.800419042808013459e-01,3.442397258613968916e+02
3.309323675688356161e+02,2.500110133916498256e+01,5.000220267832996557e-01,3.309032113510818931e+02
3.443137018028646708e+02,2.600010746428989705e+01,5.200021492857979100e-01,3.178252956527529705e+02
3.578689043791964650e+02,2.700343829125517914e+01,5.400687658251035472e-01,3.047669061410680911e+02
3.705731389652937651e+02,2.800244441638009363e+01,5.600488883276019125e-01,2.911068441374066538e+02
3.840876243645325303e+02,2.900145054150500812e+01,5.800290108301001668e-01,2.780992959325247966e+02
3.901704886984080076e+02,3.000045666662992261e+01,6.000091333325984211e-01,2.601037605139415518e+02
4.020483494503423572e+02,3.100378749359520469e+01,6.200757498719040584e-01,2.463375123308963452e+02
4.160515484055504203e+02,3.200279361872011918e+01,6.400558723744024237e-01,2.339722485203841416e+02
4.301642563045024872e+02,3.300179974384503367e+01,6.600359948769006779e-01,2.215642246319497985e+02
4.435679409233853221e+02,3.400080586896994816e+01,6.800161173793989322e-01,2.087223939480557249e+02
4.565613058814778924e+02,3.499981199409486265e+01,6.999962398818972975e-01,1.956726346301290107e+02
4.710257927756756544e+02,3.600314282106014474e+01,7.200628564212029348e-01,1.831195899159538669e+02
4.845491280024871230e+02,3.700214894618505923e+01,7.400429789237011891e-01,1.702089628143496043e+02
4.973640341656282544e+02,3.800115507130997372e+01,7.600231014261994433e-01,1.570424348381613413e+02
5.105212833108380437e+02,3.900016119643488821e+01,7.800032239286978086e-01,1.439904772168417537e+02
5.242227896312251687e+02,4.000349202340017030e+01,8.000698404680034459e-01,1.309984962062454485e+02
